Temperature (?C),Humidity (%),Light Intensity (lux),year,month,day,day_of_week,hour,minute,quarter,week_of_year,is_weekend
26.13,66.06,477.62,2024,2,19,0,21,0,1,8,False
27.47,32.56,852.34,2024,2,19,0,21,5,1,8,False
27.86,68.76,883.01,2024,2,19,0,21,10,1,8,False
25.53,30.34,583.63,2024,2,19,0,21,15,1,8,False
21.76,68.6,600.76,2024,2,19,0,21,20,1,8,False
18.84,50.043729282057186,766.54,2024,2,19,0,21,25,1,8,False
25.77,35.01,966.24,2024,2,19,0,21,30,1,8,False
23.58,68.52,821.88,2024,2,19,0,21,35,1,8,False
22.24,61.67,443.03,2024,2,19,0,21,40,1,8,False
27.06,63.59,464.39,2024,2,19,0,21,45,1,8,False
19.11,47.26,550.4351789883675,2024,2,19,0,21,50,1,8,False
22.93,33.21,232.7,2024,2,19,0,21,55,1,8,False
18.11,35.96,151.12,2024,2,19,0,22,0,1,8,False
22.69,66.95,176.1,2024,2,19,0,22,5,1,8,False
18.56,50.043729282057186,321.65,2024,2,19,0,22,10,1,8,False
19.19,60.23,478.22,2024,2,19,0,22,15,1,8,False
19.18,57.61,560.2,2024,2,19,0,22,20,1,8,False
24.49,48.95,151.08,2024,2,19,0,22,25,1,8,False
25.46,64.42,796.8,2024,2,19,0,22,30,1,8,False
23.83,56.18,240.1,2024,2,19,0,22,35,1,8,False
27.62,59.59,922.52,2024,2,19,0,22,40,1,8,False
21.75,63.48,439.43,2024,2,19,0,22,45,1,8,False
20.86,38.91,684.36,2024,2,19,0,22,50,1,8,False
26.69,41.73,505.85,2024,2,19,0,22,55,1,8,False
20.24,60.22,402.52,2024,2,19,0,23,0,1,8,False
27.63,63.17,583.02,2024,2,19,0,23,5,1,8,False
18.12,53.91,512.16,2024,2,19,0,23,10,1,8,False
27.7,69.73,442.36,2024,2,19,0,23,15,1,8,False
18.43,65.12,647.91,2024,2,19,0,23,20,1,8,False
26.91,62.02,283.26,2024,2,19,0,23,25,1,8,False
22.995822802039598,39.81,890.06,2024,2,19,0,23,30,1,8,False
27.93,43.32,800.98,2024,2,19,0,23,35,1,8,False
18.74,44.43,630.71,2024,2,19,0,23,40,1,8,False
23.54,33.71,290.7,2024,2,19,0,23,45,1,8,False
27.69,59.26,575.88,2024,2,19,0,23,50,1,8,False
23.23,46.49,731.84,2024,2,19,0,23,55,1,8,False
24.29,54.84,384.77,2024,2,20,1,0,0,1,8,False
24.96,58.38,863.47,2024,2,20,1,0,5,1,8,False
22.55,30.33,191.32,2024,2,20,1,0,10,1,8,False
24.28,31.91,575.53,2024,2,20,1,0,15,1,8,False
23.84,43.4,550.4351789883675,2024,2,20,1,0,20,1,8,False
27.01,56.22,682.34,2024,2,20,1,0,25,1,8,False
18.45,49.13,550.4351789883675,2024,2,20,1,0,30,1,8,False
20.81,67.56,571.64,2024,2,20,1,0,35,1,8,False
27.5,40.28,274.16,2024,2,20,1,0,40,1,8,False
26.9,34.15,648.68,2024,2,20,1,0,45,1,8,False
22.56,34.57,836.64,2024,2,20,1,0,50,1,8,False
24.2,39.0,173.04,2024,2,20,1,0,55,1,8,False
20.77,39.45,588.04,2024,2,20,1,1,0,1,8,False
19.88,45.16,288.57,2024,2,20,1,1,5,1,8,False
22.64,52.56,181.72,2024,2,20,1,1,10,1,8,False
21.53,39.97,521.58,2024,2,20,1,1,15,1,8,False
23.84,50.61,152.66,2024,2,20,1,1,20,1,8,False
18.78,49.11,592.69,2024,2,20,1,1,25,1,8,False
27.74,42.36,753.84,2024,2,20,1,1,30,1,8,False
27.86,47.36,785.35,2024,2,20,1,1,35,1,8,False
24.98,45.33,876.13,2024,2,20,1,1,40,1,8,False
23.36,68.0,280.27,2024,2,20,1,1,45,1,8,False
21.1,32.75,110.57,2024,2,20,1,1,50,1,8,False
26.14,60.68,403.78,2024,2,20,1,1,55,1,8,False
24.85,42.38,209.62,2024,2,20,1,2,0,1,8,False
19.63,37.42,422.71,2024,2,20,1,2,5,1,8,False
27.11,64.83,124.44,2024,2,20,1,2,10,1,8,False
26.23,48.78,359.5,2024,2,20,1,2,15,1,8,False
27.5,50.41,230.77,2024,2,20,1,2,20,1,8,False
25.26,46.63,548.06,2024,2,20,1,2,25,1,8,False
24.13,46.18,598.7,2024,2,20,1,2,30,1,8,False
22.18,57.71,753.72,2024,2,20,1,2,35,1,8,False
27.33,60.38,227.28,2024,2,20,1,2,40,1,8,False
26.66,61.56,372.2,2024,2,20,1,2,45,1,8,False
18.45,51.01,264.8,2024,2,20,1,2,50,1,8,False
18.26,58.08,225.23,2024,2,20,1,2,55,1,8,False
21.76,61.1,803.68,2024,2,20,1,3,0,1,8,False
26.11,57.33,828.5,2024,2,20,1,3,5,1,8,False
27.87,37.75,909.22,2024,2,20,1,3,10,1,8,False
19.5,58.47,195.3,2024,2,20,1,3,15,1,8,False
23.94,55.93,549.51,2024,2,20,1,3,20,1,8,False
21.81,33.85,957.17,2024,2,20,1,3,25,1,8,False
27.7,55.85,586.86,2024,2,20,1,3,30,1,8,False
26.42,65.0,739.06,2024,2,20,1,3,35,1,8,False
26.38,46.53,670.97,2024,2,20,1,3,40,1,8,False
22.69,35.34,598.45,2024,2,20,1,3,45,1,8,False
22.15,54.43,195.4,2024,2,20,1,3,50,1,8,False
20.73,39.56,861.23,2024,2,20,1,3,55,1,8,False
18.56,51.8,550.4351789883675,2024,2,20,1,4,0,1,8,False
26.65,56.77,493.7,2024,2,20,1,4,5,1,8,False
26.13,50.41,818.12,2024,2,20,1,4,10,1,8,False
28.0,42.34,669.25,2024,2,20,1,4,15,1,8,False
27.97,64.28,594.06,2024,2,20,1,4,20,1,8,False
23.55,35.44,489.56,2024,2,20,1,4,25,1,8,False
25.69,31.71,206.28,2024,2,20,1,4,30,1,8,False
27.45,63.15,192.02,2024,2,20,1,4,35,1,8,False
26.5,31.37,184.64,2024,2,20,1,4,40,1,8,False
20.47,49.49,850.34,2024,2,20,1,4,45,1,8,False
22.51,51.51,992.57,2024,2,20,1,4,50,1,8,False
19.29,43.53,674.3,2024,2,20,1,4,55,1,8,False
27.54,41.03,259.3,2024,2,20,1,5,0,1,8,False
24.06,59.61,165.01,2024,2,20,1,5,5,1,8,False
20.29,44.65,266.05,2024,2,20,1,5,10,1,8,False
24.72,34.95,225.85,2024,2,20,1,5,15,1,8,False
24.18,48.53,322.31,2024,2,20,1,5,20,1,8,False
21.58,59.05,786.98,2024,2,20,1,5,25,1,8,False
19.14,42.32,636.61,2024,2,20,1,5,30,1,8,False
22.995822802039598,35.28,862.82,2024,2,20,1,5,35,1,8,False
23.2,43.64,439.77,2024,2,20,1,5,40,1,8,False
25.72,51.82,466.94,2024,2,20,1,5,45,1,8,False
23.2,34.07,237.48,2024,2,20,1,5,50,1,8,False
26.52,39.38,550.4351789883675,2024,2,20,1,5,55,1,8,False
23.52,68.83,509.14,2024,2,20,1,6,0,1,8,False
23.61,38.17,739.5,2024,2,20,1,6,5,1,8,False
26.77,32.54,141.93,2024,2,20,1,6,10,1,8,False
22.03,47.29,241.39,2024,2,20,1,6,15,1,8,False
19.34,32.95,109.8,2024,2,20,1,6,20,1,8,False
18.29,30.54,566.64,2024,2,20,1,6,25,1,8,False
25.55,30.62,570.18,2024,2,20,1,6,30,1,8,False
24.2,41.86,191.57,2024,2,20,1,6,35,1,8,False
25.04,32.95,132.18,2024,2,20,1,6,40,1,8,False
20.13,37.72,200.53,2024,2,20,1,6,45,1,8,False
19.36,55.93,689.41,2024,2,20,1,6,50,1,8,False
18.15,41.53,871.39,2024,2,20,1,6,55,1,8,False
22.995822802039598,53.02,196.8,2024,2,20,1,7,0,1,8,False
23.9,46.45,536.2,2024,2,20,1,7,5,1,8,False
21.92,65.39,567.54,2024,2,20,1,7,10,1,8,False
22.37,57.86,245.38,2024,2,20,1,7,15,1,8,False
27.04,64.1,595.65,2024,2,20,1,7,20,1,8,False
21.48,50.76,156.35,2024,2,20,1,7,25,1,8,False
23.14,61.25,271.79,2024,2,20,1,7,30,1,8,False
25.84,54.62,824.13,2024,2,20,1,7,35,1,8,False
21.97,59.76,531.66,2024,2,20,1,7,40,1,8,False
24.22,57.38,888.78,2024,2,20,1,7,45,1,8,False
26.62,42.02,812.94,2024,2,20,1,7,50,1,8,False
27.5,35.02,219.2,2024,2,20,1,7,55,1,8,False
19.47,62.26,569.99,2024,2,20,1,8,0,1,8,False
27.27,33.09,533.37,2024,2,20,1,8,5,1,8,False
22.92,54.21,906.37,2024,2,20,1,8,10,1,8,False
20.58,69.55,476.07,2024,2,20,1,8,15,1,8,False
22.59,37.31,851.03,2024,2,20,1,8,20,1,8,False
27.8,59.74,883.2,2024,2,20,1,8,25,1,8,False
22.93,68.13,173.45,2024,2,20,1,8,30,1,8,False
21.29,49.82,828.3,2024,2,20,1,8,35,1,8,False
24.33,52.92,732.28,2024,2,20,1,8,40,1,8,False
20.4,44.71,640.68,2024,2,20,1,8,45,1,8,False
18.76,47.67,648.56,2024,2,20,1,8,50,1,8,False
19.29,55.2,612.66,2024,2,20,1,8,55,1,8,False
19.28,64.86,867.9,2024,2,20,1,9,0,1,8,False
19.52,68.09,420.59,2024,2,20,1,9,5,1,8,False
19.39,51.73,467.89,2024,2,20,1,9,10,1,8,False
24.41,61.29,652.3,2024,2,20,1,9,15,1,8,False
19.82,50.043729282057186,868.79,2024,2,20,1,9,20,1,8,False
21.46,39.88,533.64,2024,2,20,1,9,25,1,8,False
26.97,48.47,769.62,2024,2,20,1,9,30,1,8,False
22.74,57.34,439.67,2024,2,20,1,9,35,1,8,False
24.68,35.16,253.07,2024,2,20,1,9,40,1,8,False
19.72,65.36,287.33,2024,2,20,1,9,45,1,8,False
19.92,46.1,272.08,2024,2,20,1,9,50,1,8,False
18.41,48.14,377.47,2024,2,20,1,9,55,1,8,False
19.69,64.79,112.65,2024,2,20,1,10,0,1,8,False
20.79,36.89,913.0,2024,2,20,1,10,5,1,8,False
19.77,31.42,391.73,2024,2,20,1,10,10,1,8,False
18.89,41.44,568.66,2024,2,20,1,10,15,1,8,False
19.21,36.01,118.6,2024,2,20,1,10,20,1,8,False
22.61,69.42,643.48,2024,2,20,1,10,25,1,8,False
20.06,52.65,224.58,2024,2,20,1,10,30,1,8,False
21.64,52.58,543.57,2024,2,20,1,10,35,1,8,False
23.03,61.76,753.39,2024,2,20,1,10,40,1,8,False
24.9,40.34,568.14,2024,2,20,1,10,45,1,8,False
18.39,50.043729282057186,550.4351789883675,2024,2,20,1,10,50,1,8,False
25.99,35.69,592.76,2024,2,20,1,10,55,1,8,False
24.28,33.74,490.87,2024,2,20,1,11,0,1,8,False
18.82,47.59,163.04,2024,2,20,1,11,5,1,8,False
26.74,66.52,236.32,2024,2,20,1,11,10,1,8,False
27.21,47.64,167.45,2024,2,20,1,11,15,1,8,False
18.61,48.07,168.82,2024,2,20,1,11,20,1,8,False
20.77,64.6,639.5,2024,2,20,1,11,25,1,8,False
26.06,41.44,937.29,2024,2,20,1,11,30,1,8,False
25.48,49.59,522.79,2024,2,20,1,11,35,1,8,False
19.85,36.58,804.27,2024,2,20,1,11,40,1,8,False
20.09,63.85,721.04,2024,2,20,1,11,45,1,8,False
21.7,31.49,213.42,2024,2,20,1,11,50,1,8,False
22.85,46.52,603.43,2024,2,20,1,11,55,1,8,False
24.18,41.06,783.96,2024,2,20,1,12,0,1,8,False
21.69,40.29,854.47,2024,2,20,1,12,5,1,8,False
22.63,39.77,326.92,2024,2,20,1,12,10,1,8,False
25.47,44.78,280.12,2024,2,20,1,12,15,1,8,False
18.37,66.06,632.38,2024,2,20,1,12,20,1,8,False
20.52,58.35,934.61,2024,2,20,1,12,25,1,8,False
25.13,65.58,810.02,2024,2,20,1,12,30,1,8,False
26.95,37.86,997.67,2024,2,20,1,12,35,1,8,False
23.12,63.97,475.22,2024,2,20,1,12,40,1,8,False
23.32,47.19,392.63,2024,2,20,1,12,45,1,8,False
19.07,69.24,388.11,2024,2,20,1,12,50,1,8,False
22.47,53.75,436.86,2024,2,20,1,12,55,1,8,False
23.33,49.49,722.91,2024,2,20,1,13,0,1,8,False
20.42,67.01,219.46,2024,2,20,1,13,5,1,8,False
20.69,45.25,464.56,2024,2,20,1,13,10,1,8,False
21.77,59.95,954.95,2024,2,20,1,13,15,1,8,False
18.2,48.93,261.9,2024,2,20,1,13,20,1,8,False
21.22,59.34,213.12,2024,2,20,1,13,25,1,8,False
22.995822802039598,41.03,655.77,2024,2,20,1,13,30,1,8,False
21.27,46.27,803.84,2024,2,20,1,13,35,1,8,False
19.2,43.81,601.03,2024,2,20,1,13,40,1,8,False
26.91,64.75,928.22,2024,2,20,1,13,45,1,8,False
23.94,67.14,776.37,2024,2,20,1,13,50,1,8,False
24.79,59.42,634.95,2024,2,20,1,13,55,1,8,False
25.89,62.86,631.28,2024,2,20,1,14,0,1,8,False
22.98,44.16,327.13,2024,2,20,1,14,5,1,8,False
18.87,36.03,286.3,2024,2,20,1,14,10,1,8,False
23.37,57.46,147.52,2024,2,20,1,14,15,1,8,False
23.87,55.49,803.92,2024,2,20,1,14,20,1,8,False
22.995822802039598,40.55,793.83,2024,2,20,1,14,25,1,8,False
22.32,66.5,550.4351789883675,2024,2,20,1,14,30,1,8,False
19.28,44.3,362.75,2024,2,20,1,14,35,1,8,False
20.84,62.61,484.8,2024,2,20,1,14,40,1,8,False
21.63,35.16,407.4,2024,2,20,1,14,45,1,8,False
24.46,41.47,986.05,2024,2,20,1,14,50,1,8,False
23.71,54.58,503.27,2024,2,20,1,14,55,1,8,False
21.56,39.68,362.9,2024,2,20,1,15,0,1,8,False
27.87,68.26,177.43,2024,2,20,1,15,5,1,8,False
24.06,52.06,304.82,2024,2,20,1,15,10,1,8,False
20.37,59.26,792.84,2024,2,20,1,15,15,1,8,False
19.02,52.46,550.4351789883675,2024,2,20,1,15,20,1,8,False
19.53,50.043729282057186,808.53,2024,2,20,1,15,25,1,8,False
20.46,62.89,597.81,2024,2,20,1,15,30,1,8,False
19.61,30.91,808.18,2024,2,20,1,15,35,1,8,False
19.87,47.07,284.19,2024,2,20,1,15,40,1,8,False
20.85,65.24,271.24,2024,2,20,1,15,45,1,8,False
19.73,33.41,444.55,2024,2,20,1,15,50,1,8,False
26.97,38.3,327.05,2024,2,20,1,15,55,1,8,False
18.8,68.42,304.65,2024,2,20,1,16,0,1,8,False
23.25,68.36,711.55,2024,2,20,1,16,5,1,8,False
22.1,45.38,154.4,2024,2,20,1,16,10,1,8,False
27.82,60.09,938.59,2024,2,20,1,16,15,1,8,False
19.12,55.03,590.25,2024,2,20,1,16,20,1,8,False
21.98,49.72,617.88,2024,2,20,1,16,25,1,8,False
27.69,62.56,101.86,2024,2,20,1,16,30,1,8,False
26.66,56.03,386.54,2024,2,20,1,16,35,1,8,False
26.17,33.64,528.26,2024,2,20,1,16,40,1,8,False
20.58,63.58,403.58,2024,2,20,1,16,45,1,8,False
19.71,40.98,899.27,2024,2,20,1,16,50,1,8,False
24.69,55.32,580.28,2024,2,20,1,16,55,1,8,False
27.29,61.02,625.18,2024,2,20,1,17,0,1,8,False
23.57,65.91,302.75,2024,2,20,1,17,5,1,8,False
23.72,67.01,460.55,2024,2,20,1,17,10,1,8,False
20.8,67.03,550.4351789883675,2024,2,20,1,17,15,1,8,False
25.69,56.29,479.44,2024,2,20,1,17,20,1,8,False
19.87,54.97,895.72,2024,2,20,1,17,25,1,8,False
21.24,30.59,443.16,2024,2,20,1,17,30,1,8,False
22.25,33.38,590.56,2024,2,20,1,17,35,1,8,False
23.08,45.7,318.69,2024,2,20,1,17,40,1,8,False
20.42,61.71,663.92,2024,2,20,1,17,45,1,8,False
19.15,53.68,991.58,2024,2,20,1,17,50,1,8,False
24.11,39.41,443.84,2024,2,20,1,17,55,1,8,False
20.89,34.92,550.4351789883675,2024,2,20,1,18,0,1,8,False
23.81,48.73,467.43,2024,2,20,1,18,5,1,8,False
19.54,66.52,362.65,2024,2,20,1,18,10,1,8,False
22.81,32.13,249.77,2024,2,20,1,18,15,1,8,False
23.33,48.51,995.68,2024,2,20,1,18,20,1,8,False
18.52,32.36,656.76,2024,2,20,1,18,25,1,8,False
21.37,40.0,938.37,2024,2,20,1,18,30,1,8,False
19.34,68.15,367.55,2024,2,20,1,18,35,1,8,False
18.63,34.19,327.93,2024,2,20,1,18,40,1,8,False
27.9,32.03,855.96,2024,2,20,1,18,45,1,8,False
21.22,33.49,422.83,2024,2,20,1,18,50,1,8,False
26.1,57.67,804.65,2024,2,20,1,18,55,1,8,False
20.55,30.49,377.32,2024,2,20,1,19,0,1,8,False
24.82,45.75,872.43,2024,2,20,1,19,5,1,8,False
25.6,68.13,952.04,2024,2,20,1,19,10,1,8,False
23.96,32.75,877.01,2024,2,20,1,19,15,1,8,False
22.72,67.28,615.17,2024,2,20,1,19,20,1,8,False
22.12,34.7,350.19,2024,2,20,1,19,25,1,8,False
21.49,35.11,298.89,2024,2,20,1,19,30,1,8,False
27.3,54.19,982.35,2024,2,20,1,19,35,1,8,False
26.31,39.76,541.43,2024,2,20,1,19,40,1,8,False
27.65,30.12,754.55,2024,2,20,1,19,45,1,8,False
19.24,59.98,602.24,2024,2,20,1,19,50,1,8,False
25.31,44.83,511.09,2024,2,20,1,19,55,1,8,False
27.38,66.33,921.52,2024,2,20,1,20,0,1,8,False
19.81,41.12,330.04,2024,2,20,1,20,5,1,8,False
18.66,56.77,634.42,2024,2,20,1,20,10,1,8,False
25.41,43.06,865.61,2024,2,20,1,20,15,1,8,False
23.74,35.93,630.27,2024,2,20,1,20,20,1,8,False
26.42,68.99,132.4,2024,2,20,1,20,25,1,8,False
19.4,53.53,448.43,2024,2,20,1,20,30,1,8,False
25.95,63.59,354.89,2024,2,20,1,20,35,1,8,False
20.02,40.01,667.55,2024,2,20,1,20,40,1,8,False
19.64,45.73,830.67,2024,2,20,1,20,45,1,8,False
19.64,49.08,379.0,2024,2,20,1,20,50,1,8,False
26.15,55.19,602.7,2024,2,20,1,20,55,1,8,False
24.65,45.79,146.05,2024,2,20,1,21,0,1,8,False
23.23,39.9,737.05,2024,2,20,1,21,5,1,8,False
21.59,37.6,825.8,2024,2,20,1,21,10,1,8,False
26.77,53.97,540.4,2024,2,20,1,21,15,1,8,False
21.92,39.91,752.6,2024,2,20,1,21,20,1,8,False
22.995822802039598,45.86,559.93,2024,2,20,1,21,25,1,8,False
22.39,31.39,908.64,2024,2,20,1,21,30,1,8,False
21.77,40.26,765.11,2024,2,20,1,21,35,1,8,False
22.63,49.32,734.37,2024,2,20,1,21,40,1,8,False
21.01,61.84,992.56,2024,2,20,1,21,45,1,8,False
25.48,44.92,982.38,2024,2,20,1,21,50,1,8,False
23.03,41.81,950.47,2024,2,20,1,21,55,1,8,False
20.32,50.64,468.07,2024,2,20,1,22,0,1,8,False
27.0,31.99,660.22,2024,2,20,1,22,5,1,8,False
21.84,44.16,409.89,2024,2,20,1,22,10,1,8,False
23.44,35.41,929.8,2024,2,20,1,22,15,1,8,False
27.06,40.14,462.56,2024,2,20,1,22,20,1,8,False
24.24,45.63,305.14,2024,2,20,1,22,25,1,8,False
19.17,32.32,812.74,2024,2,20,1,22,30,1,8,False
22.995822802039598,61.89,600.22,2024,2,20,1,22,35,1,8,False
24.28,40.99,988.21,2024,2,20,1,22,40,1,8,False
21.35,50.043729282057186,605.02,2024,2,20,1,22,45,1,8,False
19.39,43.74,178.07,2024,2,20,1,22,50,1,8,False
25.94,44.71,333.63,2024,2,20,1,22,55,1,8,False
24.2,62.51,824.94,2024,2,20,1,23,0,1,8,False
23.33,41.39,955.83,2024,2,20,1,23,5,1,8,False
26.94,48.42,110.86,2024,2,20,1,23,10,1,8,False
25.89,49.93,722.18,2024,2,20,1,23,15,1,8,False
19.52,42.22,528.47,2024,2,20,1,23,20,1,8,False
21.12,61.33,323.7,2024,2,20,1,23,25,1,8,False
20.48,54.96,757.48,2024,2,20,1,23,30,1,8,False
22.995822802039598,58.84,992.39,2024,2,20,1,23,35,1,8,False
18.34,32.18,672.75,2024,2,20,1,23,40,1,8,False
23.7,62.78,906.06,2024,2,20,1,23,45,1,8,False
25.62,39.62,748.1,2024,2,20,1,23,50,1,8,False
26.77,33.67,546.22,2024,2,20,1,23,55,1,8,False
21.42,56.44,550.4351789883675,2024,2,21,2,0,0,1,8,False
26.21,38.72,846.61,2024,2,21,2,0,5,1,8,False
19.11,46.26,327.57,2024,2,21,2,0,10,1,8,False
26.46,58.32,908.62,2024,2,21,2,0,15,1,8,False
19.27,34.11,156.54,2024,2,21,2,0,20,1,8,False
21.97,35.11,982.62,2024,2,21,2,0,25,1,8,False
25.97,56.6,124.82,2024,2,21,2,0,30,1,8,False
19.5,47.98,422.12,2024,2,21,2,0,35,1,8,False
20.29,38.85,702.42,2024,2,21,2,0,40,1,8,False
25.22,50.63,542.6,2024,2,21,2,0,45,1,8,False
25.2,54.75,869.59,2024,2,21,2,0,50,1,8,False
24.41,46.2,171.61,2024,2,21,2,0,55,1,8,False
24.94,36.92,445.38,2024,2,21,2,1,0,1,8,False
23.43,55.9,650.21,2024,2,21,2,1,5,1,8,False
20.52,34.85,838.3,2024,2,21,2,1,10,1,8,False
21.46,56.14,905.05,2024,2,21,2,1,15,1,8,False
19.82,40.83,594.02,2024,2,21,2,1,20,1,8,False
27.08,30.06,337.68,2024,2,21,2,1,25,1,8,False
23.83,48.63,277.21,2024,2,21,2,1,30,1,8,False
22.01,42.4,642.93,2024,2,21,2,1,35,1,8,False
22.62,39.18,584.68,2024,2,21,2,1,40,1,8,False
27.47,49.94,908.5,2024,2,21,2,1,45,1,8,False
19.53,43.47,978.27,2024,2,21,2,1,50,1,8,False
23.86,41.8,840.96,2024,2,21,2,1,55,1,8,False
23.06,60.5,967.29,2024,2,21,2,2,0,1,8,False
24.11,33.32,698.8,2024,2,21,2,2,5,1,8,False
18.18,45.91,330.85,2024,2,21,2,2,10,1,8,False
26.72,39.87,863.11,2024,2,21,2,2,15,1,8,False
27.32,41.41,137.73,2024,2,21,2,2,20,1,8,False
23.65,47.67,692.28,2024,2,21,2,2,25,1,8,False
24.97,66.91,175.94,2024,2,21,2,2,30,1,8,False
27.22,56.37,753.26,2024,2,21,2,2,35,1,8,False
25.07,37.72,975.32,2024,2,21,2,2,40,1,8,False
19.53,52.9,761.0,2024,2,21,2,2,45,1,8,False
23.76,36.15,547.59,2024,2,21,2,2,50,1,8,False
24.07,65.41,689.8,2024,2,21,2,2,55,1,8,False
22.24,46.95,467.18,2024,2,21,2,3,0,1,8,False
25.36,67.99,827.19,2024,2,21,2,3,5,1,8,False
27.34,56.49,471.31,2024,2,21,2,3,10,1,8,False
27.26,63.34,883.54,2024,2,21,2,3,15,1,8,False
22.51,37.17,615.0,2024,2,21,2,3,20,1,8,False
19.13,64.2,540.17,2024,2,21,2,3,25,1,8,False
27.85,37.58,874.55,2024,2,21,2,3,30,1,8,False
26.39,69.05,523.27,2024,2,21,2,3,35,1,8,False
19.25,41.2,333.56,2024,2,21,2,3,40,1,8,False
27.21,57.36,877.51,2024,2,21,2,3,45,1,8,False
26.7,51.86,871.6,2024,2,21,2,3,50,1,8,False
23.19,49.14,832.78,2024,2,21,2,3,55,1,8,False
23.91,47.15,987.89,2024,2,21,2,4,0,1,8,False
21.99,45.35,882.29,2024,2,21,2,4,5,1,8,False
18.55,42.13,625.19,2024,2,21,2,4,10,1,8,False
21.35,53.89,101.3,2024,2,21,2,4,15,1,8,False
26.03,69.37,164.26,2024,2,21,2,4,20,1,8,False
18.05,56.89,900.92,2024,2,21,2,4,25,1,8,False
21.33,60.28,246.74,2024,2,21,2,4,30,1,8,False
21.98,56.17,112.07,2024,2,21,2,4,35,1,8,False
23.37,50.63,953.75,2024,2,21,2,4,40,1,8,False
27.2,62.68,111.73,2024,2,21,2,4,45,1,8,False
21.46,42.93,958.25,2024,2,21,2,4,50,1,8,False
21.47,40.93,280.35,2024,2,21,2,4,55,1,8,False
25.38,45.35,340.73,2024,2,21,2,5,0,1,8,False
22.52,53.15,606.82,2024,2,21,2,5,5,1,8,False
20.25,30.0,618.94,2024,2,21,2,5,10,1,8,False
22.52,63.41,482.68,2024,2,21,2,5,15,1,8,False
19.41,42.13,755.58,2024,2,21,2,5,20,1,8,False
19.76,54.03,456.18,2024,2,21,2,5,25,1,8,False
22.98,32.1,294.16,2024,2,21,2,5,30,1,8,False
22.19,47.27,540.09,2024,2,21,2,5,35,1,8,False
27.15,32.72,875.5,2024,2,21,2,5,40,1,8,False
21.62,30.45,221.23,2024,2,21,2,5,45,1,8,False
23.81,61.53,338.6,2024,2,21,2,5,50,1,8,False
24.32,46.19,558.93,2024,2,21,2,5,55,1,8,False
18.13,62.59,873.94,2024,2,21,2,6,0,1,8,False
24.64,43.49,890.43,2024,2,21,2,6,5,1,8,False
19.78,55.91,599.83,2024,2,21,2,6,10,1,8,False
27.61,33.77,413.53,2024,2,21,2,6,15,1,8,False
19.49,37.62,401.08,2024,2,21,2,6,20,1,8,False
22.15,48.85,285.46,2024,2,21,2,6,25,1,8,False
18.85,47.62,837.46,2024,2,21,2,6,30,1,8,False
27.97,37.77,691.14,2024,2,21,2,6,35,1,8,False
23.02,64.83,126.24,2024,2,21,2,6,40,1,8,False
23.95,41.37,687.48,2024,2,21,2,6,45,1,8,False
18.67,47.09,757.35,2024,2,21,2,6,50,1,8,False
25.5,43.49,550.4351789883675,2024,2,21,2,6,55,1,8,False
20.1,69.82,837.99,2024,2,21,2,7,0,1,8,False
26.98,43.87,111.71,2024,2,21,2,7,5,1,8,False
20.05,40.58,440.83,2024,2,21,2,7,10,1,8,False
19.91,66.27,848.54,2024,2,21,2,7,15,1,8,False
18.37,36.3,987.69,2024,2,21,2,7,20,1,8,False
22.72,66.73,120.76,2024,2,21,2,7,25,1,8,False
23.65,52.74,950.42,2024,2,21,2,7,30,1,8,False
18.66,38.93,700.29,2024,2,21,2,7,35,1,8,False
25.76,40.08,550.4351789883675,2024,2,21,2,7,40,1,8,False
22.53,58.44,916.45,2024,2,21,2,7,45,1,8,False
23.24,31.57,116.68,2024,2,21,2,7,50,1,8,False
22.41,58.62,784.09,2024,2,21,2,7,55,1,8,False
22.01,42.4,978.66,2024,2,21,2,8,0,1,8,False
23.6,62.33,821.65,2024,2,21,2,8,5,1,8,False
19.55,35.0,106.87,2024,2,21,2,8,10,1,8,False
19.82,39.97,878.61,2024,2,21,2,8,15,1,8,False
26.62,47.56,388.82,2024,2,21,2,8,20,1,8,False
27.46,65.17,598.05,2024,2,21,2,8,25,1,8,False
21.73,41.36,313.49,2024,2,21,2,8,30,1,8,False
20.71,63.75,839.99,2024,2,21,2,8,35,1,8,False
24.44,34.08,520.49,2024,2,21,2,8,40,1,8,False
22.09,50.043729282057186,488.86,2024,2,21,2,8,45,1,8,False
18.25,36.32,181.34,2024,2,21,2,8,50,1,8,False
19.56,54.52,274.42,2024,2,21,2,8,55,1,8,False
25.16,45.55,775.1,2024,2,21,2,9,0,1,8,False
24.59,64.54,812.16,2024,2,21,2,9,5,1,8,False
18.27,49.43,119.47,2024,2,21,2,9,10,1,8,False
20.22,63.52,832.08,2024,2,21,2,9,15,1,8,False
20.31,39.61,940.92,2024,2,21,2,9,20,1,8,False
24.72,67.25,996.86,2024,2,21,2,9,25,1,8,False
18.2,55.4,157.0,2024,2,21,2,9,30,1,8,False
19.04,50.23,488.59,2024,2,21,2,9,35,1,8,False
26.0,54.35,471.74,2024,2,21,2,9,40,1,8,False
19.79,50.043729282057186,660.05,2024,2,21,2,9,45,1,8,False
24.53,43.7,745.51,2024,2,21,2,9,50,1,8,False
20.38,39.83,278.18,2024,2,21,2,9,55,1,8,False
18.99,39.82,252.88,2024,2,21,2,10,0,1,8,False
